id,weapon,category,season,rank,points
5368,Foil,Senior,2006/2007,3,99.999
5368,Foil,Senior,2007/2008,25,99.999
5368,Foil,Senior,2008/2009,21,99.999
5368,Foil,Senior,2009/2010,6,99.999
5368,Foil,Senior,2010/2011,7,99.999
5368,Foil,Senior,2011/2012,20,65.0
5368,Foil,Senior,2012/2013,9,99.999
5368,Foil,Senior,2015/2016,100,11.0
5368,Foil,Senior,2016/2017,47,33.0
5496,Foil,Senior,2010/2011,91,22.0
5496,Foil,Senior,2011/2012,73,18.0
5496,Foil,Senior,2012/2013,35,45.0
5496,Foil,Senior,2013/2014,57,24.0
5496,Foil,Senior,2014/2015,44,33.0
5496,Foil,Senior,2015/2016,55,26.0
5496,Foil,Senior,2016/2017,164,4.0
5505,Foil,Senior,2002/2003,14,16.0
5505,Foil,Senior,2003/2004,23,61.0
5505,Foil,Senior,2004/2005,34,35.0
5505,Foil,Senior,2005/2006,43,40.0
5505,Foil,Senior,2006/2007,117,8.0
5505,Foil,Senior,2007/2008,57,54.0
5505,Foil,Senior,2008/2009,20,99.999
5505,Foil,Senior,2009/2010,26,68.0
5505,Foil,Senior,2010/2011,80,28.0
5505,Foil,Senior,2011/2012,30,45.0
5505,Foil,Senior,2012/2013,20,84.0
5505,Foil,Senior,2013/2014,36,38.0
5505,Foil,Senior,2014/2015,57,27.0
5505,Foil,Senior,2015/2016,47,30.0
5505,Foil,Senior,2016/2017,115,7.0
5505,Foil,Senior,2017/2018,141,7.0
5505,Foil,Senior,2018/2019,470,0.0
5539,Foil,Senior,2008/2009,372,0.0
5539,Foil,Senior,2017/2018,333,0.0
5539,Foil,Senior,2018/2019,382,0.0
5557,Epee,Junior,2003/2004,173,4.0
5557,Epee,Junior,2003/2004,173,4.0
5629,Epee,Junior,2003/2004,8,74.0
5629,Epee,Junior,2003/2004,8,74.0
5629,Epee,Junior,2004/2005,5,96.0
5629,Epee,Junior,2004/2005,5,96.0
5629,Epee,Senior,2002/2003,3,40.0
5629,Epee,Senior,2002/2003,3,40.0
5629,Epee,Senior,2003/2004,49,40.0
5629,Epee,Senior,2003/2004,49,40.0
5629,Epee,Senior,2004/2005,39,41.0
5629,Epee,Senior,2004/2005,39,41.0
5629,Epee,Senior,2005/2006,8,99.999
5629,Epee,Senior,2005/2006,8,99.999
5629,Epee,Senior,2006/2007,9,99.999
5629,Epee,Senior,2006/2007,9,99.999
5629,Epee,Senior,2007/2008,8,99.999
5629,Epee,Senior,2007/2008,8,99.999
5629,Epee,Senior,2008/2009,1,99.999
5629,Epee,Senior,2008/2009,1,99.999
5629,Epee,Senior,2009/2010,1,99.999
5629,Epee,Senior,2009/2010,1,99.999
5629,Epee,Senior,2010/2011,11,99.999
5629,Epee,Senior,2010/2011,11,99.999
5629,Epee,Senior,2011/2012,2,99.999
5629,Epee,Senior,2011/2012,2,99.999
5629,Epee,Senior,2012/2013,14,99.999
5629,Epee,Senior,2012/2013,14,99.999
5629,Epee,Senior,2013/2014,1,99.999
5629,Epee,Senior,2013/2014,1,99.999
5629,Epee,Senior,2014/2015,5,99.999
5629,Epee,Senior,2014/2015,5,99.999
5629,Epee,Senior,2015/2016,4,99.999
5629,Epee,Senior,2015/2016,4,99.999
5629,Epee,Senior,2016/2017,6,143.0
5629,Epee,Senior,2016/2017,6,143.0
5629,Epee,Senior,2017/2018,71,21.0
5629,Epee,Senior,2017/2018,71,21.0
5629,Epee,Senior,2018/2019,2,179.0
5629,Epee,Senior,2018/2019,2,179.0
5629,Epee,Senior,2019/2020,9,122.0
5629,Epee,Senior,2019/2020,9,122.0
5629,Epee,Senior,2020/2021,1,176.0
5629,Epee,Senior,2020/2021,1,176.0
5629,Epee,Senior,2021/2022,1,176.0
5629,Epee,Senior,2021/2022,1,176.0
5753,Foil,Junior,2003/2004,17,54.0
5753,Foil,Junior,2004/2005,16,60.0
5753,Foil,Junior,2005/2006,61,22.0
5753,Foil,Senior,2003/2004,128,4.0
5753,Foil,Senior,2004/2005,92,10.0
5753,Foil,Senior,2006/2007,67,22.0
5753,Foil,Senior,2007/2008,101,18.0
5753,Foil,Senior,2008/2009,104,16.0
5753,Foil,Senior,2009/2010,8,99.999
5753,Foil,Senior,2010/2011,17,99.999
5753,Foil,Senior,2011/2012,21,59.0
5753,Foil,Senior,2012/2013,29,54.0
5753,Foil,Senior,2013/2014,16,82.0
5753,Foil,Senior,2014/2015,12,99.999
5753,Foil,Senior,2015/2016,14,88.0
5753,Foil,Senior,2016/2017,60,27.0
6242,Foil,Senior,2004/2005,189,2.0
6242,Foil,Veterans,2016/2017,7,0.0
6242,Foil,Veterans,2017/2018,1,0.0
6414,Foil,Senior,2003/2004,90,10.0
6414,Foil,Senior,2004/2005,85,11.0
6414,Foil,Senior,2005/2006,58,28.0
6414,Foil,Senior,2006/2007,42,48.0
6414,Foil,Senior,2007/2008,20,99.999
6414,Foil,Senior,2008/2009,53,46.0
6414,Foil,Senior,2009/2010,54,34.0
6414,Foil,Senior,2010/2011,43,54.0
6414,Foil,Senior,2011/2012,47,31.0
6414,Foil,Senior,2012/2013,45,34.0
6414,Foil,Senior,2013/2014,35,39.0
6414,Foil,Senior,2014/2015,19,71.0
6414,Foil,Senior,2015/2016,65,22.0
6414,Foil,Senior,2016/2017,42,36.5
6414,Foil,Senior,2017/2018,233,2.0
6482,Epee,Veterans,2017/2018,22,0.0
6482,Epee,Veterans,2017/2018,22,0.0
6800,Foil,Senior,2002/2003,59,4.0
6800,Foil,Senior,2005/2006,101,10.0
6800,Foil,Senior,2006/2007,112,10.0
6800,Foil,Senior,2007/2008,73,32.0
6800,Foil,Senior,2008/2009,52,46.0
6800,Foil,Senior,2009/2010,91,18.0
6800,Foil,Senior,2010/2011,69,32.0
6800,Foil,Senior,2011/2012,76,17.0
6800,Foil,Senior,2012/2013,54,24.0
6800,Foil,Senior,2016/2017,141,6.0
6800,Foil,Senior,2018/2019,165,6.0
7665,Foil,Junior,2003/2004,68,16.0
7665,Foil,Junior,2004/2005,195,4.0
7665,Foil,Junior,2005/2006,60,24.0
7665,Foil,Senior,2003/2004,156,3.0
7665,Foil,Senior,2004/2005,108,7.0
7665,Foil,Senior,2005/2006,87,14.0
7665,Foil,Senior,2006/2007,88,16.0
7665,Foil,Senior,2007/2008,63,50.0
7665,Foil,Senior,2010/2011,25,84.0
7665,Foil,Senior,2011/2012,51,29.0
7665,Foil,Senior,2012/2013,26,61.0
7665,Foil,Senior,2014/2015,15,90.0
7665,Foil,Senior,2015/2016,90,16.0
7665,Foil,Senior,2018/2019,140,8.0
7665,Foil,Senior,2019/2020,232,1.75
7665,Foil,Senior,2020/2021,271,0.75
7959,Foil,Senior,2003/2004,75,13.0
7959,Foil,Senior,2004/2005,87,11.0
7959,Foil,Senior,2005/2006,93,12.0
7959,Foil,Senior,2006/2007,105,12.0
7959,Foil,Senior,2007/2008,97,20.0
7959,Foil,Senior,2008/2009,79,22.0
7959,Foil,Senior,2009/2010,42,42.0
7959,Foil,Senior,2010/2011,139,10.0
7959,Foil,Senior,2011/2012,57,25.0
7959,Foil,Senior,2012/2013,72,17.0
7959,Foil,Senior,2013/2014,54,26.0
7959,Foil,Senior,2014/2015,31,52.0
7959,Foil,Senior,2015/2016,31,48.0
7959,Foil,Senior,2016/2017,52,30.0
8135,Foil,Veterans,2017/2018,13,0.0
8246,Epee,Senior,2003/2004,210,4.0
8246,Epee,Senior,2003/2004,210,4.0
8246,Epee,Senior,2004/2005,277,1.0
8246,Epee,Senior,2004/2005,277,1.0
8246,Epee,Senior,2007/2008,597,0.0
8246,Epee,Senior,2007/2008,597,0.0
8246,Epee,Senior,2014/2015,193,3.0
8246,Epee,Senior,2014/2015,193,3.0
8246,Epee,Senior,2015/2016,663,0.0
8246,Epee,Senior,2015/2016,663,0.0
8280,Foil,Senior,2003/2004,140,3.0
8280,Foil,Senior,2005/2006,277,0.0
8280,Foil,Senior,2006/2007,367,0.0
8280,Foil,Senior,2010/2011,206,4.0
8280,Foil,Senior,2011/2012,165,3.0
8280,Foil,Senior,2013/2014,245,0.0
8280,Foil,Senior,2014/2015,143,5.0
8280,Foil,Senior,2015/2016,62,23.0
8280,Foil,Senior,2017/2018,205,3.0
8280,Foil,Senior,2018/2019,151,7.0
8280,Foil,Senior,2019/2020,106,13.5
8280,Foil,Senior,2020/2021,187,4.0
8280,Foil,Senior,2021/2022,172,5.5
8311,Foil,Senior,2003/2004,110,6.0
8311,Foil,Senior,2004/2005,159,3.0
8311,Foil,Senior,2005/2006,86,14.0
8311,Foil,Senior,2006/2007,324,0.0
8311,Foil,Senior,2007/2008,347,0.0
8311,Foil,Senior,2011/2012,152,5.0
8311,Foil,Senior,2014/2015,256,0.0
8311,Foil,Senior,2016/2017,84,15.0
8499,Epee,Veterans,2017/2018,97,0.0
8499,Epee,Veterans,2017/2018,97,0.0
8556,Epee,Veterans,2017/2018,75,0.0
8556,Epee,Veterans,2017/2018,75,0.0
8770,Epee,Senior,2005/2006,114,8.0
8770,Epee,Senior,2009/2010,212,4.0
8770,Epee,Senior,2010/2011,169,8.0
8770,Epee,Senior,2011/2012,488,0.0
8906,Foil,Veterans,2016/2017,80,0.0
8908,Foil,Veterans,2016/2017,22,0.0
8908,Foil,Veterans,2016/2017,22,0.0
8908,Foil,Veterans,2017/2018,13,0.0
8908,Foil,Veterans,2017/2018,13,0.0
8941,Sabre,Veterans,2016/2017,31,0.0
8941,Sabre,Veterans,2016/2017,31,0.0
9008,Foil,Veterans,2016/2017,55,0.0
9008,Foil,Veterans,2016/2017,55,0.0
9016,Foil,Veterans,2016/2017,37,0.0
9016,Foil,Veterans,2017/2018,7,0.0
9163,Foil,Junior,2003/2004,143,4.0
9163,Foil,Junior,2004/2005,163,4.0
9163,Foil,Junior,2005/2006,80,16.0
9163,Foil,Junior,2006/2007,215,2.0
9163,Foil,Junior,2007/2008,213,4.0
9163,Foil,Senior,2003/2004,165,3.0
9163,Foil,Senior,2005/2006,178,4.0
9163,Foil,Senior,2009/2010,350,0.0
9163,Foil,Senior,2011/2012,177,2.0
9163,Foil,Senior,2017/2018,171,5.0
9163,Foil,Senior,2018/2019,475,0.0
9236,Foil,Veterans,2016/2017,28,0.0
9236,Foil,Veterans,2017/2018,40,0.0
9309,Foil,Senior,2019/2020,32,46.5
9309,Foil,Senior,2020/2021,35,45.5
9309,Foil,Senior,2021/2022,34,47.0
9377,Foil,Junior,2003/2004,38,30.0
9377,Foil,Junior,2004/2005,22,50.0
9377,Foil,Junior,2005/2006,1,99.999
9377,Foil,Junior,2006/2007,1,99.999
9377,Foil,Junior,2007/2008,3,99.999
9377,Foil,Junior,2008/2009,17,48.0
9377,Foil,Senior,2004/2005,162,3.0
9377,Foil,Senior,2005/2006,147,4.0
9377,Foil,Senior,2006/2007,107,12.0
9377,Foil,Senior,2007/2008,117,14.0
9377,Foil,Senior,2008/2009,84,20.0
9377,Foil,Senior,2009/2010,1,99.999
9377,Foil,Senior,2010/2011,4,99.999
9377,Foil,Senior,2011/2012,4,99.999
9377,Foil,Senior,2012/2013,1,99.999
9377,Foil,Senior,2013/2014,1,99.999
9377,Foil,Senior,2014/2015,1,99.999
9377,Foil,Senior,2015/2016,2,99.999
9377,Foil,Senior,2016/2017,1,262.0
9377,Foil,Senior,2017/2018,2,236.0
9377,Foil,Senior,2018/2019,5,148.0
9377,Foil,Senior,2019/2020,4,161.0
9377,Foil,Senior,2020/2021,4,180.0
9377,Foil,Senior,2021/2022,6,173.0
9377,Sabre,Senior,2017/2018,81,20.0
9377,Sabre,Senior,2018/2019,24,66.0
9377,Sabre,Senior,2019/2020,48,36.0
9377,Sabre,Senior,2020/2021,97,16.0
9377,Sabre,Senior,2021/2022,145,8.0
9426,Foil,Junior,2003/2004,126,6.0
9426,Foil,Junior,2004/2005,38,32.0
9426,Foil,Junior,2005/2006,10,88.0
9426,Foil,Junior,2006/2007,9,90.0
9426,Foil,Junior,2007/2008,4,99.999
9426,Foil,Junior,2008/2009,2,99.999
9426,Foil,Junior,2009/2010,6,99.999
9426,Foil,Senior,2004/2005,229,2.0
9426,Foil,Senior,2005/2006,185,4.0
9426,Foil,Senior,2006/2007,169,4.0
9426,Foil,Senior,2007/2008,74,30.0
9426,Foil,Senior,2008/2009,116,12.0
9426,Foil,Senior,2009/2010,81,24.0
9426,Foil,Senior,2010/2011,61,36.0
9426,Foil,Senior,2011/2012,44,34.0
9426,Foil,Senior,2012/2013,76,15.0
9426,Foil,Senior,2013/2014,109,10.0
9426,Foil,Senior,2014/2015,83,14.0
9426,Foil,Senior,2016/2017,43,36.0
9426,Foil,Senior,2017/2018,25,60.0
9426,Foil,Senior,2018/2019,23,60.0
9426,Foil,Senior,2019/2020,19,72.0
9426,Foil,Senior,2020/2021,21,70.0
9426,Foil,Senior,2021/2022,20,70.0
9572,Foil,Junior,2003/2004,114,8.0
9572,Foil,Junior,2004/2005,50,24.0
9572,Foil,Junior,2005/2006,57,24.0
9572,Foil,Junior,2006/2007,18,66.0
9572,Foil,Junior,2007/2008,40,32.0
9572,Foil,Senior,2007/2008,233,2.0
9572,Foil,Senior,2008/2009,94,16.0
9572,Foil,Senior,2010/2011,184,6.0
9572,Foil,Senior,2011/2012,174,2.0
9572,Foil,Senior,2012/2013,260,0.0
9572,Foil,Senior,2013/2014,279,0.0
9572,Foil,Senior,2014/2015,182,2.0
9572,Foil,Senior,2015/2016,387,0.0
9573,Foil,Junior,2003/2004,225,2.0
9573,Foil,Junior,2004/2005,152,6.0
9573,Foil,Junior,2005/2006,102,12.0
9573,Foil,Junior,2006/2007,19,64.0
9573,Foil,Junior,2007/2008,14,66.0
9573,Foil,Junior,2008/2009,4,99.999
9573,Foil,Senior,2008/2009,224,2.0
9573,Foil,Senior,2009/2010,104,16.0
9573,Foil,Senior,2010/2011,183,6.0
9573,Foil,Senior,2012/2013,317,0.0
9573,Foil,Senior,2013/2014,178,2.0
9573,Foil,Senior,2014/2015,192,2.0
9573,Foil,Senior,2015/2016,324,0.0
9904,Foil,Junior,2006/2007,145,6.0
9904,Foil,Junior,2007/2008,226,2.0
9904,Foil,Senior,2006/2007,322,0.0
9904,Foil,Senior,2007/2008,106,16.0
9904,Foil,Senior,2008/2009,110,14.0
9904,Foil,Senior,2009/2010,311,0.0
9904,Foil,Senior,2010/2011,285,0.0
9904,Foil,Senior,2019/2020,459,0.0
9904,Foil,Senior,2020/2021,439,0.0
9904,Foil,Senior,2021/2022,527,0.0
9908,Foil,Junior,2003/2004,167,4.0
9908,Foil,Junior,2004/2005,91,12.0
9908,Foil,Junior,2005/2006,66,20.0
9908,Foil,Junior,2006/2007,39,34.0
9908,Foil,Junior,2007/2008,8,74.0
9908,Foil,Junior,2008/2009,20,48.0
9908,Foil,Senior,2005/2006,308,0.0
9908,Foil,Senior,2006/2007,229,2.0
9908,Foil,Senior,2007/2008,162,8.0
9908,Foil,Senior,2008/2009,114,12.0
9908,Foil,Senior,2009/2010,53,34.0
9908,Foil,Senior,2010/2011,46,52.0
9908,Foil,Senior,2011/2012,22,58.0
9908,Foil,Senior,2012/2013,28,55.0
9908,Foil,Senior,2013/2014,24,64.0
9908,Foil,Senior,2014/2015,40,41.0
9908,Foil,Senior,2015/2016,36,39.0
9908,Foil,Senior,2016/2017,88,14.0
9908,Foil,Senior,2017/2018,105,12.0
9908,Foil,Senior,2018/2019,26,58.0
9908,Foil,Senior,2019/2020,48,33.5
9908,Foil,Senior,2020/2021,51,30.5
9908,Foil,Senior,2021/2022,51,33.5
10050,Foil,Junior,2003/2004,103,8.0
10050,Foil,Junior,2004/2005,43,28.0
10050,Foil,Junior,2005/2006,7,99.999
10050,Foil,Junior,2006/2007,3,99.999
10050,Foil,Senior,2003/2004,97,8.0
10050,Foil,Senior,2004/2005,59,19.0
10050,Foil,Senior,2005/2006,72,20.0
10050,Foil,Senior,2006/2007,14,99.999
10050,Foil,Senior,2007/2008,33,88.0
10050,Foil,Senior,2008/2009,14,99.999
10050,Foil,Senior,2009/2010,7,99.999
10050,Foil,Senior,2010/2011,8,99.999
10050,Foil,Senior,2011/2012,13,87.0
10050,Foil,Senior,2012/2013,11,99.999
10050,Foil,Senior,2013/2014,112,9.0
10050,Foil,Senior,2014/2015,266,0.0
10050,Foil,Senior,2015/2016,8,99.999
10050,Foil,Senior,2016/2017,6,164.0
10051,Foil,Senior,2003/2004,150,3.0
10051,Foil,Senior,2004/2005,131,6.0
10051,Foil,Senior,2005/2006,35,52.0
10051,Foil,Senior,2006/2007,43,44.0
10051,Foil,Senior,2007/2008,15,99.999
10051,Foil,Senior,2008/2009,18,99.999
10051,Foil,Senior,2009/2010,24,76.0
10051,Foil,Senior,2010/2011,85,24.0
10051,Foil,Senior,2011/2012,236,0.0
10051,Foil,Senior,2015/2016,137,6.0
10051,Foil,Senior,2016/2017,116,7.0
10230,Foil,Junior,2003/2004,144,4.0
10230,Foil,Junior,2004/2005,48,26.0
10230,Foil,Junior,2005/2006,3,99.999
10230,Foil,Junior,2006/2007,8,94.0
10230,Foil,Junior,2007/2008,21,56.0
10230,Foil,Senior,2005/2006,94,12.0
10230,Foil,Senior,2006/2007,100,12.0
10230,Foil,Senior,2007/2008,197,4.0
10230,Foil,Senior,2008/2009,112,14.0
10230,Foil,Senior,2009/2010,116,12.0
10230,Foil,Senior,2010/2011,172,8.0
10230,Foil,Senior,2011/2012,110,10.0
10230,Foil,Senior,2012/2013,66,19.0
10230,Foil,Senior,2013/2014,56,24.0
10230,Foil,Senior,2014/2015,73,19.0
10230,Foil,Senior,2015/2016,85,18.0
10357,Foil,Junior,2005/2006,167,6.0
10357,Foil,Senior,2005/2006,179,4.0
10357,Foil,Senior,2006/2007,118,8.0
10357,Foil,Senior,2007/2008,112,16.0
10357,Foil,Senior,2008/2009,58,36.0
10357,Foil,Senior,2009/2010,41,44.0
10357,Foil,Senior,2010/2011,40,62.0
10357,Foil,Senior,2011/2012,148,6.0
10357,Foil,Senior,2012/2013,135,6.0
10357,Foil,Senior,2013/2014,29,47.0
10357,Foil,Senior,2014/2015,59,26.0
10357,Foil,Senior,2015/2016,19,72.0
10357,Foil,Senior,2016/2017,26,55.0
10357,Foil,Senior,2021/2022,239,1.5
10402,Foil,Junior,2004/2005,81,14.0
10402,Foil,Junior,2004/2005,81,14.0
10402,Foil,Junior,2005/2006,109,12.0
10402,Foil,Junior,2005/2006,109,12.0
10402,Foil,Junior,2007/2008,32,38.0
10402,Foil,Junior,2007/2008,32,38.0
10402,Foil,Junior,2008/2009,5,99.999
10402,Foil,Junior,2008/2009,5,99.999
10402,Foil,Senior,2007/2008,37,68.0
10402,Foil,Senior,2007/2008,37,68.0
10402,Foil,Senior,2008/2009,33,80.0
10402,Foil,Senior,2008/2009,33,80.0
10402,Foil,Senior,2009/2010,19,99.999
10402,Foil,Senior,2009/2010,19,99.999
10402,Foil,Senior,2010/2011,16,99.999
10402,Foil,Senior,2010/2011,16,99.999
10402,Foil,Senior,2011/2012,11,93.0
10402,Foil,Senior,2011/2012,11,93.0
10402,Foil,Senior,2012/2013,8,99.999
10402,Foil,Senior,2012/2013,8,99.999
10402,Foil,Senior,2013/2014,13,99.999
10402,Foil,Senior,2013/2014,13,99.999
10402,Foil,Senior,2014/2015,5,99.999
10402,Foil,Senior,2014/2015,5,99.999
10402,Foil,Senior,2015/2016,6,99.999
10402,Foil,Senior,2015/2016,6,99.999
10402,Foil,Senior,2016/2017,7,158.0
10402,Foil,Senior,2016/2017,7,158.0
10402,Foil,Senior,2017/2018,15,88.0
10402,Foil,Senior,2017/2018,15,88.0
10402,Foil,Senior,2018/2019,4,159.0
10402,Foil,Senior,2018/2019,4,159.0
10402,Foil,Senior,2019/2020,18,83.0
10402,Foil,Senior,2019/2020,18,83.0
10402,Foil,Senior,2020/2021,22,66.0
10402,Foil,Senior,2020/2021,22,66.0
10402,Foil,Senior,2021/2022,22,64.5
10402,Foil,Senior,2021/2022,22,64.5
10433,Foil,Senior,2003/2004,174,3.0
10433,Foil,Senior,2005/2006,124,6.0
10433,Foil,Senior,2006/2007,89,16.0
10433,Foil,Senior,2007/2008,248,2.0
10433,Foil,Senior,2008/2009,287,0.0
10433,Foil,Senior,2011/2012,180,2.0
10433,Foil,Senior,2012/2013,169,2.0
10433,Foil,Senior,2013/2014,157,4.0
10433,Foil,Senior,2015/2016,184,3.0
10435,Foil,Senior,2003/2004,165,3.0
10435,Foil,Senior,2007/2008,110,16.0
10435,Foil,Senior,2008/2009,304,0.0
10435,Foil,Senior,2009/2010,318,0.0
10435,Foil,Senior,2010/2011,90,22.0
10435,Foil,Senior,2011/2012,124,6.0
10435,Foil,Senior,2012/2013,80,13.0
10435,Foil,Senior,2013/2014,99,11.0
10435,Foil,Senior,2014/2015,99,11.0
10435,Foil,Senior,2015/2016,67,21.0
10435,Foil,Senior,2016/2017,79,17.0
10688,Foil,Junior,2005/2006,78,16.0
10688,Foil,Junior,2006/2007,15,74.0
10688,Foil,Junior,2007/2008,1,99.999
10688,Foil,Senior,2005/2006,123,8.0
10688,Foil,Senior,2006/2007,233,2.0
10688,Foil,Senior,2007/2008,137,10.0
10688,Foil,Senior,2008/2009,50,46.0
10688,Foil,Senior,2009/2010,22,99.999
10688,Foil,Senior,2010/2011,15,99.999
10688,Foil,Senior,2011/2012,24,57.0
10688,Foil,Senior,2012/2013,31,53.0
10688,Foil,Senior,2013/2014,5,99.999
10688,Foil,Senior,2014/2015,9,99.999
10688,Foil,Senior,2015/2016,7,99.999
10688,Foil,Senior,2016/2017,15,90.0
10688,Foil,Senior,2017/2018,135,7.0
10688,Foil,Senior,2018/2019,62,26.0
10688,Foil,Senior,2019/2020,10,118.0
10688,Foil,Senior,2020/2021,15,89.0
10688,Foil,Senior,2021/2022,18,80.0
10689,Foil,Junior,2005/2006,8,99.999
10689,Foil,Junior,2006/2007,6,98.0
10689,Foil,Junior,2007/2008,7,84.0
10689,Foil,Senior,2006/2007,149,4.0
10689,Foil,Senior,2007/2008,88,24.0
10689,Foil,Senior,2008/2009,115,12.0
10689,Foil,Senior,2009/2010,105,16.0
10689,Foil,Senior,2010/2011,82,26.0
10689,Foil,Senior,2011/2012,96,12.0
10689,Foil,Senior,2012/2013,100,10.0
10689,Foil,Senior,2013/2014,155,4.0
10689,Foil,Senior,2014/2015,104,10.0
10689,Foil,Senior,2015/2016,114,8.0
10737,Sabre,Senior,2011/2012,348,0.0
10737,Sabre,Senior,2011/2012,348,0.0
10997,Foil,Junior,2005/2006,105,12.0
10997,Foil,Junior,2007/2008,15,64.0
10997,Foil,Senior,2003/2004,196,2.0
10997,Foil,Senior,2004/2005,100,8.0
10997,Foil,Senior,2005/2006,85,14.0
10997,Foil,Senior,2006/2007,111,10.0
10997,Foil,Senior,2007/2008,184,4.0
10997,Foil,Senior,2008/2009,157,4.0
10997,Foil,Senior,2010/2011,120,12.0
10997,Foil,Senior,2011/2012,92,12.0
10997,Foil,Senior,2012/2013,81,13.0
10997,Foil,Senior,2013/2014,125,6.0
10997,Foil,Senior,2014/2015,335,0.0
11037,Foil,Senior,2007/2008,105,16.0
11037,Foil,Senior,2008/2009,129,8.0
11037,Foil,Senior,2010/2011,146,8.0
11037,Foil,Senior,2011/2012,145,6.0
11037,Foil,Senior,2012/2013,139,6.0
11037,Foil,Senior,2013/2014,129,6.0
11037,Foil,Senior,2014/2015,102,11.0
11037,Foil,Senior,2015/2016,152,6.0
11037,Foil,Senior,2016/2017,181,3.0
11037,Foil,Senior,2019/2020,468,0.0
11037,Foil,Senior,2020/2021,414,0.0
11037,Foil,Senior,2021/2022,363,0.0
11074,Foil,Veterans,2016/2017,76,0.0
11200,Sabre,Veterans,2016/2017,22,0.0
11200,Sabre,Veterans,2016/2017,22,0.0
11200,Sabre,Veterans,2016/2017,22,0.0
11200,Sabre,Veterans,2017/2018,37,0.0
11200,Sabre,Veterans,2017/2018,37,0.0
11200,Sabre,Veterans,2017/2018,37,0.0
11202,Sabre,Veterans,2016/2017,13,0.0
11202,Sabre,Veterans,2016/2017,13,0.0
11202,Sabre,Veterans,2016/2017,13,0.0
11202,Sabre,Veterans,2017/2018,7,0.0
11202,Sabre,Veterans,2017/2018,7,0.0
11202,Sabre,Veterans,2017/2018,7,0.0
11217,Foil,Veterans,2016/2017,52,0.0
11217,Foil,Veterans,2016/2017,52,0.0
11217,Foil,Veterans,2017/2018,43,0.0
11217,Foil,Veterans,2017/2018,43,0.0
11251,Foil,Veterans,2016/2017,43,0.0
11251,Foil,Veterans,2017/2018,52,0.0
11254,Sabre,Veterans,2016/2017,51,0.0
11254,Sabre,Veterans,2016/2017,51,0.0
11254,Sabre,Veterans,2016/2017,51,0.0
11314,Sabre,Veterans,2016/2017,25,0.0
11314,Sabre,Veterans,2016/2017,25,0.0
11314,Sabre,Veterans,2016/2017,25,0.0
11314,Sabre,Veterans,2017/2018,1,0.0
11314,Sabre,Veterans,2017/2018,1,0.0
11314,Sabre,Veterans,2017/2018,1,0.0
11394,Foil,Senior,2003/2004,201,2.0
11394,Foil,Senior,2003/2004,201,2.0
11394,Foil,Veterans,2016/2017,1,0.0
11394,Foil,Veterans,2016/2017,1,0.0
11394,Foil,Veterans,2017/2018,1,0.0
11394,Foil,Veterans,2017/2018,1,0.0
11783,Foil,Veterans,2016/2017,40,0.0
11783,Foil,Veterans,2016/2017,40,0.0
12156,Epee,Junior,2004/2005,217,4.0
12156,Foil,Junior,2004/2005,196,4.0
12156,Foil,Junior,2005/2006,211,2.0
12156,Foil,Junior,2006/2007,158,4.0
12156,Foil,Junior,2007/2008,142,8.0
12156,Foil,Junior,2008/2009,9,78.0
12156,Foil,Senior,2009/2010,84,20.0
12156,Foil,Senior,2010/2011,134,10.0
12156,Foil,Senior,2012/2013,161,2.0
12156,Foil,Senior,2014/2015,151,4.0
12156,Foil,Senior,2015/2016,187,3.0
12156,Foil,Senior,2016/2017,63,25.5
12156,Foil,Senior,2017/2018,36,43.0
12156,Foil,Senior,2018/2019,61,26.0
12156,Foil,Senior,2019/2020,113,12.5
12156,Foil,Senior,2020/2021,94,15.5
12156,Foil,Senior,2021/2022,87,17.0
12187,Foil,Junior,2004/2005,282,0.0
12187,Foil,Junior,2005/2006,74,18.0
12187,Foil,Junior,2006/2007,37,38.0
12187,Foil,Junior,2007/2008,19,58.0
12187,Foil,Junior,2008/2009,29,32.0
12187,Foil,Junior,2009/2010,14,54.0
12187,Foil,Senior,2007/2008,133,10.0
12187,Foil,Senior,2008/2009,315,0.0
12187,Foil,Senior,2009/2010,303,0.0
12187,Foil,Senior,2010/2011,213,4.0
12187,Foil,Senior,2011/2012,275,0.0
12187,Foil,Senior,2012/2013,129,6.0
12187,Foil,Senior,2013/2014,121,7.0
12187,Foil,Senior,2014/2015,150,4.0
12187,Foil,Senior,2015/2016,328,0.0
12187,Foil,Senior,2016/2017,249,1.0
12187,Foil,Senior,2017/2018,306,0.0
12187,Foil,Senior,2019/2020,220,2.0
12187,Foil,Senior,2020/2021,286,0.5
12187,Foil,Senior,2021/2022,283,0.5
12248,Foil,Junior,2004/2005,158,4.0
12248,Foil,Junior,2005/2006,97,12.0
12248,Foil,Junior,2006/2007,108,8.0
12248,Foil,Junior,2007/2008,258,2.0
12248,Foil,Senior,2005/2006,295,0.0
12248,Foil,Senior,2006/2007,152,4.0
12248,Foil,Senior,2007/2008,332,0.0
12248,Foil,Senior,2008/2009,223,2.0
12248,Foil,Senior,2015/2016,150,6.0
12248,Foil,Senior,2017/2018,399,0.0
12269,Foil,Junior,2004/2005,115,8.0
12269,Foil,Junior,2005/2006,83,14.0
12269,Foil,Junior,2006/2007,45,26.0
12269,Foil,Junior,2007/2008,91,14.0
12269,Foil,Junior,2008/2009,67,18.0
12269,Foil,Junior,2009/2010,21,44.0
